X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,Class
1,0,5263,5263,5263,0,0,1,3,0,1,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.25,0
1,0,0,5263,5263,0,0,9,133,0,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,23,183,0,12.5,0
2,6,0,5005,5263,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0
2,0,13684,5408,10526,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8000,8000,0,0,0,4.5,0,0
1,1,0,10526,10526,1,0,5,107,0,1,0,21,1,0,1637,2031,2,3,0,0,0,0,0,0,31,123,5,0,1
1,0,0,52632,52632,0,0,2,66,0,1,0,33,0,0,0,3438,0,3,0,0,0,0,0,0,28,28,3.5,0,0
2,0,5474,4246,4211,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0
1,0,0,10526,10526,0,0,6,203,0,4,0,34,0,0,0,0,0,0,0,0,0,0,0,0,52,259,4.11,0,0
2,0,0,10620,10526,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
2,0,0,4654,5263,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0
1,0,0,2868,5263,0,0,4,168,0,1,0,42,0,0,0,1053,0,1,0,0,0,0,0,0,39,116,4,0,0
2,1,0,10521,10526,1,0,0,0,1,1,0,0,1,0,1244,1244,2,2,0,0,0,2632,2632,0,0,0,3,0,0
2,6,0,5263,5263,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1316,1316,0,0,0,4,0,0
1,0,0,27053,27053,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,40000,40000,0,0,0,1,0,0
2,0,13684,5268,5263,0,1,0,0,1,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
2,0,0,10475,10526,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
2,0,0,0,316,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0
1,0,5263,5263,5263,0,0,9,117,0,1,0,13,0,0,0,2145,0,3,0,0,0,0,0,0,31,250,3,0,0
2,0,3421,2635,2105,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,158,158,0,0,0,3.5,0,0
1,0,0,36842,36842,0,0,8,292,0,1,0,37,0,0,0,0,0,0,0,0,0,11053,11053,0,27,187,6,0,0
2,0,0,20696,21053,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.75,0,0
1,0,0,10526,10526,0,0,4,188,0,1,0,47,0,0,0,0,0,0,0,0,0,5681,5681,0,39,116,2,0,0
2,3,0,2631,2632,2,0,0,0,1,0,0,0,1,0,0,1873,0,2,0,0,0,0,0,0,0,0,4,0,1
2,0,9368,5263,5263,0,2,0,0,1,0,0,0,0,1,1851,3135,3,5,0,0,0,3558,3558,0,0,0,4.5,0,0
2,0,6842,5263,5263,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0
1,0,0,1684,4211,0,1,7,148,0,1,0,21,0,1,1016,2676,2,5,0,0,0,0,0,0,67,403,3,0,0
1,0,0,10526,10526,0,0,7,53,0,1,0,8,0,0,0,0,0,0,0,0,13684,0,13684,0,71,427,0,13.75,0
1,0,0,2105,2105,0,0,0,0,0,1,0,0,0,0,0,1145,0,1,0,0,0,0,0,0,0,0,0,13.5,0
1,0,10526,10526,10526,0,1,1,66,0,1,2,66,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1
1,0,0,3448,5263,0,0,4,93,0,1,0,23,0,0,276,276,1,1,0,0,0,0,0,0,63,188,0,12.75,0
1,0,0,5263,5263,0,0,0,0,0,1,67,0,0,0,842,842,1,1,0,0,0,0,0,0,0,0,4,0,1
1,0,0,17263,17368,0,0,4,106,0,2,0,27,0,0,0,0,0,0,0,0,13684,0,13684,0,25,50,5,13.25,0
1,0,10526,10526,10526,0,0,6,14,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,27,137,0,14.25,0
1,0,0,21053,21053,0,1,7,62,0,1,0,9,0,1,521,893,1,2,0,0,0,0,0,0,31,188,0,14.25,0
1,0,8421,8421,10526,0,0,2,92,0,1,2,46,0,0,0,0,0,0,0,0,0,0,0,0,34,34,0,13.75,0
1,0,0,10526,10526,0,0,3,124,0,1,0,41,0,0,0,0,0,0,0,0,0,0,0,0,50,99,0,14.25,0
2,0,5263,2110,10526,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4211,4211,0,0,0,4.5,0,0
1,43,0,0,10526,8,0,1,748,0,1,0,748,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
1,0,0,26316,26316,0,0,17,326,0,2,0,19,0,0,0,0,0,0,0,0,0,5218,5218,0,42,627,2,14.25,0
2,1,0,3323,5263,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0
2,0,0,5311,5263,0,0,0,0,1,0,5,0,0,0,182,196,2,3,0,0,0,0,0,0,0,0,4.5,0,0
2,0,0,3394,5263,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
2,0,0,0,1053,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
1,0,99230,31579,31579,0,2,0,0,0,3,0,0,1,1,0,0,0,0,0,0,34211,0,34211,0,0,0,0,14.79,0
2,1,0,5138,5263,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,0
1,0,0,5263,5263,0,0,5,70,0,1,0,14,0,0,0,621,0,2,0,0,0,0,0,0,38,152,5,0,0
2,16,0,5126,5263,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0
2,1,0,1314,1789,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
1,0,0,10526,10526,0,0,0,0,0,1,4,0,0,0,0,526,0,1,0,0,0,0,0,0,0,0,0,13.5,0
1,0,10526,10526,10526,0,0,1,4,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.75,0
2,0,0,15071,22105,0,0,1,4,2,0,0,4,0,0,0,0,0,0,0,0,31579,0,31579,0,0,0,0,0,0
2,0,0,5302,5263,0,0,0,0,1,0,5,0,0,0,528,1157,1,3,0,0,0,0,0,0,0,0,3.5,0,0
1,0,0,2074,5263,0,0,3,218,0,1,10,73,0,0,0,0,0,0,0,0,0,0,2074,0,29,58,5,0,0
1,0,0,8421,10526,0,0,7,102,0,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,39,236,4.5,0,0
1,0,0,8421,10526,0,6,5,141,0,1,0,28,0,1,0,0,0,0,0,0,0,0,0,0,52,209,5,0,0
1,0,0,21053,21053,0,0,9,342,0,1,0,38,0,0,0,0,0,0,0,0,0,10843,10843,0,17,132,3,0,0
1,0,0,10526,10526,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0
2,0,13684,14692,21053,0,0,0,0,2,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,1
2,0,0,10539,10526,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
1,0,0,2.00E+05,2.00E+05,0,0,6,146,0,2,0,24,0,0,0,0,0,0,0,0,136842,105263,242105,0,43,171,2.32,0,0
3,0,0,26976,28632,0,12,4,135,1,2,0,34,0,1,0,0,0,0,0,0,27368,8421,35789,0,284,568,0.63,1,0
1,0,0,15789,15789,0,0,9,282,0,1,0,31,0,0,0,0,0,0,0,0,34211,0,34211,0,24,191,6,0,0
2,0,13684,10175,10526,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0
1,0,5263,5263,10526,0,0,4,178,0,1,17,45,0,0,0,0,0,0,0,0,0,0,0,0,51,152,0,14.75,0
1,10,0,31579,31579,3,0,1,45,0,1,0,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.75,1
3,0,0,27224,27368,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.88,0,0
2,0,0,15370,15789,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,21263,0,21263,0,0,0,0,4,0
1,0,0,6737,8421,0,0,6,264,0,1,43,44,1,0,2907,3326,1,2,0,0,0,0,0,0,34,171,4,0,1
2,0,0,9665,10526,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,25263,25263,0,0,5,345,0,1,0,69,0,0,0,1175,0,3,0,0,32842,27467,60309,0,39,155,2,0,0
2,0,0,5144,5263,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
1,74,0,15789,15789,5,0,0,0,0,1,0,0,1,0,301,301,1,1,0,0,0,526,526,0,0,0,0,13.75,1
1,0,0,15789,15789,0,0,0,0,0,1,6,0,1,0,0,0,0,0,0,0,21053,0,21053,0,0,0,0,13.5,0
1,5,0,5263,5263,1,0,3,115,0,1,0,38,1,0,0,0,0,0,0,0,0,0,0,0,30,60,4,0,1
2,0,0,2021,5263,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0
1,0,13684,15789,21053,0,0,7,171,0,1,33,24,0,0,76,1058,2,3,0,0,0,0,0,0,22,133,0,14.25,0
1,0,0,42105,42105,0,4,6,82,0,2,0,14,0,1,0,165,0,1,0,0,54737,2813,57550,0,29,114,4.5,0,0
1,0,12632,15789,15789,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0
2,0,0,5399,5263,0,0,0,0,1,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0
2,0,0,10430,10526,0,0,0,0,1,0,0,0,0,0,0,689,0,1,0,0,0,0,0,0,0,0,3.5,0,0
2,0,0,4481,10526,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0
1,0,0,5263,5263,0,0,1,20,0,1,0,20,0,0,0,2037,0,1,0,0,0,0,0,0,0,0,3.5,0,0
2,0,5200,0,4000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0
1,0,0,52632,52632,0,0,11,118,0,2,0,11,0,0,0,0,0,0,0,0,68421,0,68421,0,61,548,5,13.5,0
2,0,0,6880,7895,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.97,0,0
1,0,0,7368,7368,0,0,1,74,0,1,0,74,0,0,0,110,0,1,0,0,0,0,0,0,0,0,0,12.25,0
1,0,0,21053,21053,0,0,1,5,0,1,0,5,0,0,501,501,1,1,0,0,27368,0,27368,0,0,0,0,14.25,0
2,0,0,5263,5263,0,0,0,0,1,0,0,0,0,0,222,222,3,3,0,0,0,0,0,0,0,0,3.5,0,0
3,0,0,20798,22947,0,15,2,19,2,2,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,5263,5263,0,0,5,115,0,1,0,23,0,0,0,0,0,0,0,0,0,0,0,0,55,220,0,15.25,0
1,0,0,10526,10526,0,0,3,267,0,1,0,89,0,0,0,0,0,0,0,0,0,10198,10198,0,117,233,3,0,0
1,15,0,10526,10526,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1263,1263,0,0,0,0,13.75,1
1,0,0,10421,10421,0,0,5,264,0,1,0,53,0,0,0,0,0,0,0,0,0,0,0,0,30,121,4.5,0,0
1,0,10526,10526,10526,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13.75,0
3,0,47368,19742,21053,0,3,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,5,0,10526,10526,1,0,0,0,1,0,0,0,1,0,524,741,3,5,0,0,0,0,0,0,0,0,5,0,0
1,0,0,2792,5263,0,0,11,246,0,1,0,22,0,0,0,526,0,1,0,0,0,0,0,0,13,127,4.5,0,1
2,0,20526,11543,15789,0,0,0,0,2,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,1
1,0,0,10526,10526,0,0,2,21,0,1,0,11,0,0,28,28,1,1,0,0,13684,0,13684,0,240,240,0,13.75,0
1,0,26474,5263,5263,0,0,2,121,0,1,2,61,0,0,0,0,0,0,0,0,0,3464,3464,0,62,62,2,0,0
1,0,0,3576,5263,0,0,8,244,0,2,0,31,0,0,0,0,0,0,0,0,0,0,0,0,8,55,4,0,0
1,0,0,42105,42105,0,0,1,125,0,1,28,125,0,0,0,0,0,0,0,0,54737,0,54737,0,0,0,0,13.75,0
1,0,3158,3158,3158,0,0,4,105,0,1,61,26,0,0,0,0,0,0,0,0,0,2390,2390,0,67,200,2,0,1
1,0,0,31579,31579,0,0,2,14,0,1,0,7,0,0,8,8,1,1,0,0,68421,0,68421,0,51,51,0,13.25,0
2,0,41053,10501,10526,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0
2,1,0,2995,3158,1,6,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0
1,0,0,3157,5263,0,0,4,206,0,1,21,52,0,0,521,1036,1,2,0,0,0,0,0,0,24,72,4,0,0
1,0,3158,3158,3158,0,2,2,54,0,1,11,27,0,1,0,54,0,1,0,0,0,0,0,0,53,53,0,14.25,0
2,0,0,7688,11053,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7632,7632,0,0,0,3.5,0,0
2,0,0,10486,10526,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
2,0,0,5260,5263,0,0,0,0,1,0,0,0,1,0,688,3014,1,3,0,0,0,0,0,0,0,0,4,0,0
1,0,10526,10526,10526,0,0,2,168,0,1,2,84,0,0,0,0,0,0,0,0,0,7557,7557,0,44,44,2,0,0
2,0,0,5250,5263,0,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0
2,0,27368,10552,10526,0,0,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,3158,3158,0,0,0,3.08,0,0
2,0,0,0,316,0,0,0,0,1,0,0,0,0,0,39,432,1,3,0,0,0,0,0,0,0,0,3.5,0,0
3,0,0,12631,12632,0,6,7,225,1,2,0,32,0,1,0,0,0,0,0,0,0,6257,6257,0,93,465,2.86,14.25,1
2,0,6842,249,5263,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,375,375,0,0,0,4,0,0
2,1,6021,2103,2105,1,1,0,0,1,0,0,0,1,1,3164,7492,2,5,0,0,0,0,0,0,0,0,3.5,0,0
1,0,4648,6429,9895,0,0,4,180,0,1,6,45,0,0,0,0,0,0,0,0,0,0,0,0,53,158,0,13.75,0
2,0,0,5876,9474,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3821,3821,0,0,0,4.67,0,0
1,0,0,32632,42105,0,0,4,177,0,1,5,44,0,0,0,0,0,0,0,0,54737,0,54737,0,63,190,6,0,0
1,16,0,5263,5263,1,0,8,67,0,1,0,8,1,0,0,0,0,0,0,0,0,0,0,0,31,216,0,13.75,1
1,0,21052,8421,10526,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,4211,8421,0,0,6,160,0,1,0,27,0,0,141,230,1,2,0,0,13684,0,13684,0,25,125,6.5,0,0
1,0,0,6782,10526,0,0,5,139,0,1,0,28,0,0,0,0,0,0,0,0,0,0,0,0,46,185,4.5,0,0
2,0,5474,5227,5263,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0
2,0,20526,14740,15789,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0
3,0,0,34635,36526,0,1,0,0,2,1,0,0,0,1,0,0,0,0,0,0,41053,0,41053,0,0,0,3.5,13.75,0
1,0,0,5263,5263,0,0,2,18,0,1,41,9,1,0,0,0,0,0,0,0,0,0,5263,0,53,53,0,13.3,0
1,0,0,10526,10526,0,0,4,15,0,1,0,4,0,0,922,1398,3,5,0,0,13684,0,13684,0,37,110,0,13.75,0
1,0,0,5263,5263,0,0,1,64,0,1,0,64,0,0,0,1458,0,1,0,0,0,0,0,0,0,0,0,14.25,0
1,0,0,1240,4737,0,0,8,211,0,1,0,26,0,0,526,1878,1,3,0,0,0,0,0,0,27,191,0,13.5,0
1,23,0,21053,21053,1,0,2,7,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,117,117,0,13.75,1
2,2,0,903,1053,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0
2,12,0,10128,10526,4,0,0,0,1,0,0,0,1,0,612,612,1,1,0,0,0,0,0,0,0,0,3.5,0,0
2,0,0,9610,10526,0,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.75,0,0
1,0,0,5263,5263,0,0,1,34,0,1,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5,0
1,0,0,12632,21053,0,0,19,367,0,2,0,19,0,0,0,0,0,0,0,0,0,0,0,0,32,551,3.75,0,1
1,0,0,21053,21053,0,0,1,29,0,3,49,29,1,0,0,0,0,0,41053,0,41053,15092,56144,41053,0,0,2.81,0,0
1,0,0,3164,5263,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
3,1,0,14499,14737,2,4,8,9,1,1,0,1,1,1,0,1781,0,2,0,0,0,10787,10787,0,64,449,2.43,0,0
1,0,6316,8421,10526,0,0,3,104,0,2,2,35,0,0,527,1033,1,3,0,0,0,0,0,0,20,40,4.25,0,0
2,0,0,426,526,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0,0
1,0,0,10526,14737,0,0,12,213,0,2,0,18,0,0,0,0,0,0,0,0,0,0,0,0,57,572,6.36,0,0
1,0,14737,8421,10526,0,1,6,156,0,1,0,26,0,1,0,0,0,0,0,0,0,0,0,0,54,271,4.5,0,0
1,0,0,18842,18842,0,0,4,224,0,2,0,56,0,0,0,0,0,0,27368,0,27368,0,27368,27368,24,73,4.5,12.5,0
1,0,2526,2526,4211,0,1,1,1,0,1,0,1,0,1,3298,3298,3,3,0,0,0,0,0,0,0,0,6,0,0
1,0,2737,4211,4211,0,0,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,121,121,5,0,0
2,2,0,5017,5263,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
1,0,0,10526,10526,0,2,4,85,0,1,0,21,0,1,0,0,0,0,0,0,0,4773,4773,0,37,111,2,0,0
1,0,0,40000,40000,0,0,8,238,0,2,0,30,0,0,583,583,1,1,25263,0,25263,10526,35789,25263,27,162,2,13.75,1
3,0,0,35280,45474,0,0,3,22,2,3,0,7,0,0,0,0,0,0,0,0,27368,0,27368,0,345,345,0,1,0
1,0,0,10526,10526,0,0,7,164,0,1,0,23,0,0,0,0,0,0,0,0,0,0,0,0,41,243,5.5,0,0
2,0,13684,10526,10526,0,0,0,0,1,0,0,0,1,0,642,1079,1,2,0,0,0,2632,2632,0,0,0,3.5,0,0
1,0,6737,6737,8421,0,0,5,157,0,1,37,31,0,0,0,0,0,0,0,0,0,0,0,0,29,117,0,14.25,0
1,0,0,4640,5263,0,0,2,43,0,1,10,22,0,0,233,1502,3,4,0,0,0,0,0,0,21,21,4,0,0
1,0,0,16842,16842,0,0,10,324,0,4,0,32,0,0,0,0,0,0,0,0,0,0,0,0,33,231,3.25,13.97,0
1,0,6316,6316,6316,0,0,3,21,0,1,0,7,0,0,0,0,0,0,8211,0,8211,0,8211,8211,81,161,0,13.75,0
1,0,0,52632,52632,0,0,9,216,0,1,0,24,0,0,0,0,0,0,0,0,68421,0,68421,0,27,213,6,0,0
3,0,0,15720,15789,0,3,13,237,1,2,0,18,0,1,72,1415,1,4,0,0,0,0,0,0,25,274,4.75,14.25,0
3,0,0,18297,21053,0,0,1,39,1,1,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.75,0,0
1,0,2508,3086,3789,0,1,3,53,0,2,14,18,1,1,0,0,0,0,0,0,0,0,0,0,40,79,3.06,0,0
3,0,10526,21053,21579,0,4,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.36,0,0
3,0,51579,20724,31579,0,0,4,14,2,1,0,4,0,0,0,0,0,0,0,0,0,24737,24737,0,57,171,4.33,0,0
3,0,27895,22427,25432,0,3,1,1,2,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.95,0,0
1,0,0,9474,10526,0,0,5,279,0,1,0,56,0,0,0,0,0,0,0,0,0,6127,6127,0,43,173,6.5,0,0
1,0,21053,21053,21053,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0
3,0,0,40523,42105,0,4,1,26,2,8,0,26,0,1,0,0,0,0,0,0,27368,0,27368,0,0,0,0.82,7.25,0
2,73,0,4424,5263,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0
1,0,0,10526,10526,0,0,4,290,0,1,0,73,0,0,334,334,1,1,0,0,0,0,0,0,41,123,5.5,0,0
1,0,0,3984,5263,0,0,3,192,0,1,0,64,0,0,635,1905,1,3,0,0,0,0,0,0,27,54,4,0,1
1,0,2526,2526,4211,0,0,4,171,0,1,91,43,0,0,0,0,0,0,0,0,0,0,0,0,48,143,4,0,1
1,0,0,10526,10526,0,0,6,366,0,1,0,61,0,0,0,0,0,0,0,0,0,0,0,0,36,178,4.5,0,0
1,0,0,10526,10526,0,0,3,142,0,2,0,47,0,0,0,12,0,1,0,0,0,0,0,0,50,50,4,0,0
2,0,13684,8895,10526,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,0,0
2,0,0,1813,10526,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
1,4,0,9474,9474,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,9474,0,0,0,0,13.3,1
1,0,0,4211,4211,0,16,9,279,0,2,0,31,0,1,526,526,1,1,0,0,0,0,0,0,45,317,4.78,0,0
2,0,0,14403,15789,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,52632,0,52632,0,0,0,3.5,13.25,0
1,0,0,10526,10526,0,0,5,289,0,1,0,58,0,0,0,0,0,0,0,0,0,7025,7025,0,38,152,2,0,0
2,0,6842,2815,2842,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0,0
1,0,0,10526,10526,0,0,3,16,0,1,0,5,0,0,1052,1052,2,2,0,0,0,2586,2586,0,25,49,0,13.75,0
2,0,0,8748,10526,0,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
1,10,0,10526,10526,3,0,2,273,0,1,0,137,1,0,0,0,0,0,0,0,0,0,0,0,30,30,2,0,1
2,0,3968,3078,2105,0,1,0,0,1,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0
1,0,6316,14737,21053,0,12,6,211,0,2,7,35,0,1,0,0,0,0,0,0,0,0,0,0,81,323,6.25,0,0
1,3,0,15789,15789,1,3,2,57,0,1,0,29,1,1,0,0,0,0,0,0,0,7714,7714,0,38,38,2,0,1
2,0,0,5261,5263,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0
1,0,10526,10526,10526,0,0,3,258,0,1,12,86,0,0,0,0,0,0,0,0,0,0,0,0,51,102,2,0,0
2,0,0,0,526,0,0,3,321,1,1,0,107,0,0,0,0,0,0,0,0,0,0,0,0,28,56,2.07,0,0
2,0,6842,5311,5263,0,0,0,0,1,0,5,0,0,0,4,4,1,1,0,0,0,0,0,0,0,0,3.5,0,0
2,0,0,4844,10526,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0,0
1,0,0,21053,21053,0,0,1,19,0,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5,0
3,0,5263,10420,10526,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0
2,0,7368,10237,10526,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
3,0,34737,11034,15789,0,9,0,0,1,1,0,0,0,1,0,97,0,1,0,0,0,0,0,0,0,0,4,0,0
1,0,139,15789,15789,0,0,4,251,0,2,72,63,0,0,0,0,0,0,0,0,0,0,0,0,23,69,2.67,0,1
1,0,10526,10526,10526,0,0,3,259,1,1,2,86,0,0,0,0,0,0,0,0,0,9396,9396,0,78,155,2.18,0,0
1,16,0,8421,10526,1,0,2,52,0,1,0,26,1,0,0,0,0,0,0,0,0,0,0,0,61,61,4.5,0,1
2,0,6842,5307,5263,0,1,0,0,1,0,5,0,0,1,1138,1316,2,3,0,0,0,0,0,0,0,0,3.5,0,0
1,0,0,52632,52632,0,0,4,120,0,1,0,30,0,0,0,0,0,0,0,0,68421,0,68421,0,63,190,0,13.75,0
2,0,0,10302,10526,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
1,0,10526,10526,10526,0,0,1,1,0,1,63,1,0,0,0,0,0,0,0,0,0,2105,2105,0,0,0,0,14.25,1
1,0,0,8421,10526,0,0,6,138,0,1,0,23,0,0,0,0,0,0,0,0,0,0,0,0,32,159,4.5,0,0
1,0,12632,16842,21053,0,0,4,182,0,1,18,46,0,0,0,1013,0,2,0,0,0,0,0,0,48,143,0,14.25,0
2,0,20526,9576,15789,0,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
3,0,0,33931,48000,0,4,5,20,2,4,0,4,0,1,0,0,0,0,0,0,33684,6211,39895,0,0,0,0,4,0
2,0,0,4296,5263,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0
1,0,0,26316,26316,0,1,6,216,0,1,0,36,0,1,0,0,0,0,0,0,0,0,0,0,40,198,0,14.25,0
2,0,0,5245,5263,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0
2,0,24211,9727,10526,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0
1,0,10526,10526,10526,0,1,6,157,0,2,66,26,0,1,0,0,0,0,41053,0,41053,0,41053,41053,24,120,2,13,1
1,0,0,10421,11579,0,0,3,89,0,1,0,30,0,0,0,0,0,0,0,0,15053,0,15053,0,138,276,0,13.75,0
2,0,0,1073,1053,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
2,0,0,10283,10526,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
